ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
crm,crm.aiHub.reviews.chSnsAds,LATIN_LONG,Ch Sns Ads,Ch Sns Ads,Ch Sns Ads,10,SNS 광고 채널
crm,crm.aiHub.reviews.churn,LATIN_LONG,Final Churn Status,Final Churn Status,Final Churn Status,18,최종 이탈 상태
crm,crm.aiHub.reviews.churned,LATIN_LONG,😴 Churn Risk Customer,😴 Churn Risk Customer,😴 Churn Risk Customer,22,😴 이탈 위험 고객
crm,crm.aiHub.reviews.claudeAiDesc,LATIN_LONG,Claude Ai Desc,Claude Ai Desc,Claude Ai Desc,14,Claude AI 안내
crm,crm.aiHub.reviews.claudeAiTitle,LATIN_LONG,Claude Ai Title,Claude Ai Title,Claude Ai Title,15,Claude AI 제목
crm,crm.aiHub.reviews.clickSelect,LATIN_LONG,Click Select,Click Select,Click Select,12,클릭하여 선택
crm,crm.aiHub.reviews.clickToEdit,LATIN_LONG,Click To Edit,Click To Edit,Click To Edit,13,클릭하여 편집
crm,crm.aiHub.reviews.communityAct,LATIN_LONG,Community Act,Community Act,Community Act,13,커뮤니티 활동
crm,crm.aiHub.reviews.communityGrowth,LATIN_LONG,Community Growth,Community Growth,Community Growth,16,커뮤니티 성장
crm,crm.aiHub.reviews.communityKpi,LATIN_LONG,Community Kpi,Community Kpi,Community Kpi,13,커뮤니티 KPI
crm,crm.aiHub.reviews.conditionEmailClicked,LATIN_LONG,Condition Email Clicked,Condition Email Clicked,Condition Email Clicked,23,이메일 클릭 조건
crm,crm.aiHub.reviews.conditionEmailOpened,LATIN_LONG,Condition Email Opened,Condition Email Opened,Condition Email Opened,22,이메일 열람 조건
crm,crm.aiHub.reviews.conditionField,LATIN_LONG,Condition Field,Condition Field,Condition Field,15,조건 필드
crm,crm.aiHub.reviews.conditionKakaoClicked,LATIN_LONG,Condition Kakao Clicked,Condition Kakao Clicked,Condition Kakao Clicked,23,카카오 클릭 조건
crm,crm.aiHub.reviews.conditionLineClicked,LATIN_LONG,LINE Clicks,LINE Clicks,LINE Clicks,11,LINE 클릭
crm,crm.aiHub.reviews.conditionLtvGt,LATIN_LONG,Condition Ltv Gt,Condition Ltv Gt,Condition Ltv Gt,16,LTV 초과 조건
crm,crm.aiHub.reviews.consentDate,LATIN_LONG,Consent Date,Consent Date,Consent Date,12,동의일
crm,crm.aiHub.reviews.consentNow,LATIN_LONG,Consent Now,Consent Now,Consent Now,11,지금 동의
crm,crm.aiHub.reviews.consentRate,LATIN_LONG,Consent Rate,Consent Rate,Consent Rate,12,동의율
crm,crm.aiHub.reviews.contentEngage,LATIN_LONG,Content Engage,Content Engage,Content Engage,14,콘텐츠 참여
crm,crm.aiHub.reviews.contentImpressions,LATIN_LONG,Content Impressions,Content Impressions,Content Impressions,19,콘텐츠 노출 수
crm,crm.aiHub.reviews.contentInterest,LATIN_LONG,Content Interest,Content Interest,Content Interest,16,콘텐츠 관심도
crm,crm.aiHub.reviews.contentKpi,LATIN_LONG,Content Kpi,Content Kpi,Content Kpi,11,콘텐츠 KPI
crm,crm.aiHub.reviews.conversions,LATIN_LONG,Conversions,Conversions,Conversions,11,전환
crm,crm.aiHub.reviews.convRate,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
crm,crm.aiHub.reviews.cookiePolicy,LATIN_LONG,Cookie Policy,Cookie Policy,Cookie Policy,13,쿠키 정책
crm,crm.aiHub.reviews.copied,LATIN_LONG,Copied to clipboard,Copied to clipboard,Copied to clipboard,19,클립보드에 복사되었습니다
crm,crm.aiHub.reviews.coreKpis,LATIN_LONG,Core KPIs,Core KPIs,Core KPIs,9,핵심 KPI
crm,crm.aiHub.reviews.corporateCard,LATIN_LONG,Corporate Card,Corporate Card,Corporate Card,14,법인 카드
crm,crm.aiHub.reviews.cpa,LATIN_LONG,Cost Per Acquisition (CPA),Cost Per Acquisition (CPA),Cost Per Acquisition (CPA),26,고객 획득 비용 (CPA)
crm,crm.aiHub.reviews.cpc,LATIN_LONG,Cost Per Click (CPC),Cost Per Click (CPC),Cost Per Click (CPC),20,클릭당 비용 (CPC)
crm,crm.aiHub.reviews.crmChurn,LATIN_LONG,Crm Churn,Crm Churn,Crm Churn,9,CRM 이탈
crm,crm.aiHub.reviews.crmJourney,LATIN_LONG,Crm Journey,Crm Journey,Crm Journey,11,CRM 여정
crm,crm.aiHub.reviews.crmJourneyAction,LATIN_LONG,Crm Journey Action,Crm Journey Action,Crm Journey Action,18,CRM 여정 액션
crm,crm.aiHub.reviews.crmVip,LATIN_LONG,Crm Vip,Crm Vip,Crm Vip,7,CRM VIP
crm,crm.aiHub.reviews.ctr,LATIN_LONG,Click-through Rate (CTR),Click-through Rate (CTR),Click-through Rate (CTR),24,클릭률 (CTR)
crm,crm.aiHub.reviews.currentConsentStatus,LATIN_LONG,Current Consent Status,Current Consent Status,Current Consent Status,22,현재 동의 상태
crm,crm.aiHub.reviews.currentMonth,LATIN_LONG,Current Month,Current Month,Current Month,13,이번 달
crm,crm.aiHub.reviews.date,LATIN_LONG,Date (Period),Date (Period),Date (Period),13,날짜 (기간)
crm,crm.aiHub.reviews.delayTime,LATIN_LONG,Delay Time,Delay Time,Delay Time,10,지연 시간
crm,crm.aiHub.reviews.deleteNode,LATIN_LONG,Delete Node,Delete Node,Delete Node,11,노드 삭제
crm,crm.aiHub.reviews.descBrandReach,LATIN_LONG,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,51,SNS 플랫폼 광고를 통한 대규모 브랜드 노출
crm,crm.aiHub.reviews.descCaptureIntent,LATIN_LONG,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,60,검색 알고리즘을 활용한 구매 의도 높은 사용자 타겟팅
crm,crm.aiHub.reviews.descConvRate,LATIN_LONG,Conversion Rate vs Target,Conversion Rate vs Target,Conversion Rate vs Target,25,목표 대비 전환율
crm,crm.aiHub.reviews.descCpa,LATIN_LONG,Desc Cpa,Desc Cpa,Desc Cpa,8,CPA 안내
crm,crm.aiHub.reviews.descCpc,LATIN_LONG,Desc Cpc,Desc Cpc,Desc Cpc,8,CPC 안내
crm,crm.aiHub.reviews.descCtr,LATIN_LONG,Desc Ctr,Desc Ctr,Desc Ctr,8,CTR 안내
crm,crm.aiHub.reviews.descCustRel,LATIN_LONG,Secure customer loyalty through community activities,Secure customer loyalty through community activities,Secure customer loyalty through community activities,52,커뮤니티 활동을 통한 고객 충성도 확보
crm,crm.aiHub.reviews.descInfoTrust,LATIN_LONG,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,57,문제 해결 콘텐츠를 통한 전문성과 신뢰 구축
crm,crm.aiHub.reviews.descRoas,LATIN_LONG,Desc Roas,Desc Roas,Desc Roas,9,ROAS 안내
crm,crm.aiHub.reviews.detail,LATIN_LONG,Detail View,Detail View,Detail View,11,상세 보기
crm,crm.aiHub.reviews.editSettings,LATIN_LONG,Edit Settings,Edit Settings,Edit Settings,13,설정 편집
crm,crm.aiHub.reviews.emailFrom,LATIN_LONG,Email From,Email From,Email From,10,발신자
crm,crm.aiHub.reviews.emailSendSim,LATIN_LONG,Email Send Sim,Email Send Sim,Email Send Sim,14,이메일 발송 시뮬레이션
crm,crm.aiHub.reviews.emailSimulate,LATIN_LONG,Email Simulate,Email Simulate,Email Simulate,14,이메일 시뮬레이션
crm,crm.aiHub.reviews.emailSubject,LATIN_LONG,Email Subject,Email Subject,Email Subject,13,이메일 제목
crm,crm.aiHub.reviews.emailSubjectPh,LATIN_LONG,Email Subject Ph,Email Subject Ph,Email Subject Ph,16,이메일 제목 입력
crm,crm.aiHub.reviews.emailTestSend,LATIN_LONG,Email Test Send,Email Test Send,Email Test Send,15,이메일 테스트 발송
crm,crm.aiHub.reviews.engagement,LATIN_LONG,Engagement Rate,Engagement Rate,Engagement Rate,15,참여율
crm,crm.aiHub.reviews.estConv,LATIN_LONG,Est Conv,Est Conv,Est Conv,8,예상 전환 수
crm,crm.aiHub.reviews.estRoas,LATIN_LONG,Estimated Blended ROAS,Estimated Blended ROAS,Estimated Blended ROAS,22,예상 Blended ROAS
crm,crm.aiHub.reviews.execLog,LATIN_LONG,Auto Execution Log,Auto Execution Log,Auto Execution Log,18,자동 실행 로그
crm,crm.aiHub.reviews.expRoas,LATIN_LONG,Exp Roas,Exp Roas,Exp Roas,8,예상 ROAS
crm,crm.aiHub.reviews.filterHigh,LATIN_LONG,Filter High,Filter High,Filter High,11,높음
crm,crm.aiHub.reviews.filterLow,LATIN_LONG,Filter Low,Filter Low,Filter Low,10,낮음
crm,crm.aiHub.reviews.filterMed,LATIN_LONG,Filter Med,Filter Med,Filter Med,10,중간
crm,crm.aiHub.reviews.hintConvRate,LATIN_LONG,Hint Conv Rate,Hint Conv Rate,Hint Conv Rate,14,전환율 도움말
crm,crm.aiHub.reviews.hintCpa,LATIN_LONG,Hint Cpa,Hint Cpa,Hint Cpa,8,CPA 도움말
crm,crm.aiHub.reviews.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,CPC 도움말
crm,crm.aiHub.reviews.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,CTR 도움말
crm,crm.aiHub.reviews.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,ROAS 도움말
crm,crm.aiHub.reviews.impressions,LATIN_LONG,Total Impressions,Total Impressions,Total Impressions,17,총 노출
crm,crm.aiHub.reviews.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,개선 추천 사항
crm,crm.aiHub.reviews.inProgress,LATIN_LONG,In Progress,In Progress,In Progress,11,진행 중
crm,crm.aiHub.reviews.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,문의·구매
crm,crm.aiHub.reviews.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,문의·구매 안내
crm,crm.aiHub.reviews.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,관심·전환
crm,crm.aiHub.reviews.kakaoAlimtalk,LATIN_LONG,Kakao Alimtalk,Kakao Alimtalk,Kakao Alimtalk,14,카카오 알림톡
crm,crm.aiHub.reviews.kakaoFriendtalk,LATIN_LONG,Kakao Friendtalk,Kakao Friendtalk,Kakao Friendtalk,16,카카오 친구톡
crm,crm.aiHub.reviews.kakaoGuild,LATIN_LONG,Kakao Guild,Kakao Guild,Kakao Guild,11,카카오 가이드
crm,crm.aiHub.reviews.kakaoMsgType,LATIN_LONG,Kakao Msg Type,Kakao Msg Type,Kakao Msg Type,14,카카오 메시지 유형
crm,crm.aiHub.reviews.kakaoSendSim,LATIN_LONG,Kakao Send Sim,Kakao Send Sim,Kakao Send Sim,14,카카오 발송 시뮬레이션
crm,crm.aiHub.reviews.kakaoTemplate,LATIN_LONG,Kakao Template,Kakao Template,Kakao Template,14,카카오 템플릿
crm,crm.aiHub.reviews.kakaoTest,LATIN_LONG,Kakao Test,Kakao Test,Kakao Test,10,카카오 테스트
crm,crm.aiHub.reviews.launchSub,LATIN_LONG,Launch Sub,Launch Sub,Launch Sub,10,런칭 안내
crm,crm.aiHub.reviews.launchTitle,LATIN_LONG,Launch Title,Launch Title,Launch Title,12,런칭 제목
crm,crm.aiHub.reviews.lblConvRate,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
crm,crm.aiHub.reviews.lblCpaFull,LATIN_LONG,Lbl Cpa Full,Lbl Cpa Full,Lbl Cpa Full,12,고객 획득 비용(CPA)
crm,crm.aiHub.reviews.lblCpcFull,LATIN_LONG,Lbl Cpc Full,Lbl Cpc Full,Lbl Cpc Full,12,클릭당 비용(CPC)
crm,crm.aiHub.reviews.lblCtrFull,LATIN_LONG,Lbl Ctr Full,Lbl Ctr Full,Lbl Ctr Full,12,클릭률(CTR)
crm,crm.aiHub.reviews.lblRoasFull,LATIN_LONG,Lbl Roas Full,Lbl Roas Full,Lbl Roas Full,13,광고 수익률(ROAS)
crm,crm.aiHub.reviews.lineMsgType,LATIN_LONG,Line Msg Type,Line Msg Type,Line Msg Type,13,LINE 메시지 유형
crm,crm.aiHub.reviews.lineSendSim,LATIN_LONG,Line Send Sim,Line Send Sim,Line Send Sim,13,LINE 발송 시뮬레이션
crm,crm.aiHub.reviews.lineSimulate,LATIN_LONG,Line Simulate,Line Simulate,Line Simulate,13,LINE 시뮬레이션
crm,crm.aiHub.reviews.lineTemplate,LATIN_LONG,Line Template,Line Template,Line Template,13,LINE 템플릿
crm,crm.aiHub.reviews.lineTestSend,LATIN_LONG,Line Test Send,Line Test Send,Line Test Send,14,LINE 테스트 발송
crm,crm.aiHub.reviews.liveDB,LATIN_LONG,Live D B,Live D B,Live D B,8,라이브 DB
crm,crm.aiHub.reviews.mainTitle,LATIN_LONG,Main Title,Main Title,Main Title,10,메인 제목
crm,crm.aiHub.reviews.marketing,LATIN_LONG,Marketing Performance,Marketing Performance,Marketing Performance,21,마케팅 성과
crm,crm.aiHub.reviews.mixSub,LATIN_LONG,Mix Sub,Mix Sub,Mix Sub,7,믹스 안내
crm,crm.aiHub.reviews.mixTitle,LATIN_LONG,AI Media Mix Recommendation,AI Media Mix Recommendation,AI Media Mix Recommendation,27,AI 미디어 믹스 추천
crm,crm.aiHub.reviews.mktBudgetAction,LATIN_LONG,Mkt Budget Action,Mkt Budget Action,Mkt Budget Action,17,마케팅 예산 액션
crm,crm.aiHub.reviews.mktHighRoas,LATIN_LONG,Mkt High Roas,Mkt High Roas,Mkt High Roas,13,고 ROAS 마케팅
crm,crm.aiHub.reviews.mktHighRoasSub,LATIN_LONG,Mkt High Roas Sub,Mkt High Roas Sub,Mkt High Roas Sub,17,고 ROAS 마케팅 안내
crm,crm.aiHub.reviews.mktHubAction,LATIN_LONG,Mkt Hub Action,Mkt Hub Action,Mkt Hub Action,14,마케팅 허브 액션
crm,crm.aiHub.reviews.mktLowRoas,LATIN_LONG,Mkt Low Roas,Mkt Low Roas,Mkt Low Roas,12,저 ROAS 마케팅
crm,crm.aiHub.reviews.mktOptimizeNow,LATIN_LONG,Mkt Optimize Now,Mkt Optimize Now,Mkt Optimize Now,16,지금 마케팅 최적화
crm,crm.aiHub.reviews.mktRulesActive,LATIN_LONG,Mkt Rules Active,Mkt Rules Active,Mkt Rules Active,16,활성 마케팅 규칙
crm,crm.aiHub.reviews.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,AI 채널 성과 모니터링
crm,crm.aiHub.reviews.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,월간 리포트
crm,crm.aiHub.reviews.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,월간 트렌드
crm,crm.aiHub.reviews.naverCafe,LATIN_LONG,Naver Cafe,Naver Cafe,Naver Cafe,10,네이버 카페
crm,crm.aiHub.reviews.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,신규 가입
crm,crm.aiHub.reviews.nextPurchase,LATIN_LONG,Next Purchase,Next Purchase,Next Purchase,13,다음 구매
crm,crm.aiHub.reviews.noConsentInfo,LATIN_LONG,No Consent Info,No Consent Info,No Consent Info,15,동의 정보 없음
crm,crm.aiHub.reviews.noData,LATIN_LONG,No Data Available,No Data Available,No Data Available,17,데이터 없음
crm,crm.aiHub.reviews.nodeConfig,LATIN_LONG,Node Config,Node Config,Node Config,11,노드 설정
crm,crm.aiHub.reviews.nodeName,LATIN_LONG,Node Name,Node Name,Node Name,9,노드명
crm,crm.aiHub.reviews.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,실행 이력 없음
crm,crm.aiHub.reviews.notConsented,LATIN_LONG,Not Consented,Not Consented,Not Consented,13,미동의
crm,crm.aiHub.reviews.orderId,LATIN_LONG,Order ID,Order ID,Order ID,8,주문 ID
crm,crm.aiHub.reviews.ordersAiRun,LATIN_LONG,Orders Ai Run,Orders Ai Run,Orders Ai Run,13,주문 AI 실행
crm,crm.aiHub.reviews.ordersAiSub,LATIN_LONG,Orders Ai Sub,Orders Ai Sub,Orders Ai Sub,13,주문 AI 안내
crm,crm.aiHub.reviews.ordersCampaignAction,LATIN_LONG,Orders Campaign Action,Orders Campaign Action,Orders Campaign Action,22,주문 캠페인 액션
crm,crm.aiHub.reviews.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,전체 달성 현황
crm,crm.aiHub.reviews.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,페이지뷰
crm,crm.aiHub.reviews.panelSub,LATIN_LONG,Panel Sub,Panel Sub,Panel Sub,9,패널 설명
crm,crm.aiHub.reviews.panelTitle,LATIN_LONG,Panel Title,Panel Title,Panel Title,11,패널 제목
crm,crm.aiHub.reviews.payMethod,LATIN_LONG,Pay Method,Pay Method,Pay Method,10,결제 수단
crm,crm.aiHub.reviews.period,LATIN_LONG,Analysis Period,Analysis Period,Analysis Period,15,분석 기간
crm,crm.aiHub.reviews.platformStats,LATIN_LONG,Platform Stats,Platform Stats,Platform Stats,14,플랫폼 통계
crm,crm.aiHub.reviews.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,목표를 선택해주세요
crm,crm.aiHub.reviews.policyNote1,LATIN_LONG,Policy Note1,Policy Note1,Policy Note1,12,정책 안내 1
crm,crm.aiHub.reviews.policyNote2,LATIN_LONG,Policy Note2,Policy Note2,Policy Note2,12,정책 안내 2
crm,crm.aiHub.reviews.policyNote3,LATIN_LONG,Policy Note3,Policy Note3,Policy Note3,12,정책 안내 3
crm,crm.aiHub.reviews.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,게시물 조회 수
crm,crm.aiHub.reviews.privacyPolicy,LATIN_LONG,Privacy Policy,Privacy Policy,Privacy Policy,14,개인정보 처리방침
crm,crm.aiHub.reviews.prob30,LATIN_LONG,30-day Churn Probability,30-day Churn Probability,30-day Churn Probability,24,30일 이탈 확률
crm,crm.aiHub.reviews.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,✅ 구매 완료
crm,crm.aiHub.reviews.qBudget,LATIN_LONG,Q Budget,Q Budget,Q Budget,8,분기 예산
crm,crm.aiHub.reviews.recentTriggers,LATIN_LONG,Recent Triggers,Recent Triggers,Recent Triggers,15,최근 트리거
crm,crm.aiHub.reviews.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,브랜드 도달
crm,crm.aiHub.reviews.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,구매 의도 포착
crm,crm.aiHub.reviews.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,고객 관계 강화
crm,crm.aiHub.reviews.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,정보·신뢰 구축
crm,crm.aiHub.reviews.savePref,LATIN_LONG,Save Pref,Save Pref,Save Pref,9,환경설정 저장
crm,crm.aiHub.reviews.searchPlaceholder,LATIN_LONG,Search product/SKU...,Search product/SKU...,Search product/SKU...,21,상품/SKU 검색...
crm,crm.aiHub.reviews.searchTraffic,LATIN_LONG,Search Traffic,Search Traffic,Search Traffic,14,검색 트래픽
crm,crm.aiHub.reviews.segment_entered,LATIN_LONG,📌 Segment Entry,📌 Segment Entry,📌 Segment Entry,16,📌 세그먼트 진입
crm,crm.aiHub.reviews.selectedGoals,LATIN_LONG,Selected Goals,Selected Goals,Selected Goals,14,선택된 목표
crm,crm.aiHub.reviews.seoImpact,LATIN_LONG,Seo Impact,Seo Impact,Seo Impact,10,SEO 영향도
crm,crm.aiHub.reviews.signup,LATIN_LONG,🌱 New Signup,🌱 New Signup,🌱 New Signup,13,🌱 신규 가입
crm,crm.aiHub.reviews.siteTraffic,LATIN_LONG,Site Traffic,Site Traffic,Site Traffic,12,사이트 트래픽
crm,crm.aiHub.reviews.snsKpiByChannel,LATIN_LONG,Sns Kpi By Channel,Sns Kpi By Channel,Sns Kpi By Channel,18,채널별 SNS KPI
crm,crm.aiHub.reviews.snsKpiOverview,LATIN_LONG,Sns Kpi Overview,Sns Kpi Overview,Sns Kpi Overview,16,SNS KPI 개요
crm,crm.aiHub.reviews.tabCommunity,LATIN_LONG,Tab Community,Tab Community,Tab Community,13,커뮤니티
crm,crm.aiHub.reviews.tabContent,LATIN_LONG,Tab Content,Tab Content,Tab Content,11,콘텐츠
crm,crm.aiHub.reviews.tabGoals,LATIN_LONG,Tab Goals,Tab Goals,Tab Goals,9,목표
crm,crm.aiHub.reviews.tabMonitor,LATIN_LONG,Tab Monitor,Tab Monitor,Tab Monitor,11,모니터링
crm,crm.aiHub.reviews.tabRoles,LATIN_LONG,Tab Roles,Tab Roles,Tab Roles,9,역할 탭
crm,crm.aiHub.reviews.tabSetup,LATIN_LONG,Tab Setup,Tab Setup,Tab Setup,9,설정
crm,crm.aiHub.reviews.tabSns,LATIN_LONG,Tab Sns,Tab Sns,Tab Sns,7,SNS
crm,crm.aiHub.reviews.tabTargets,LATIN_LONG,Tab Targets,Tab Targets,Tab Targets,11,타겟 탭
crm,crm.aiHub.reviews.targetSetup,LATIN_LONG,KPI Target Setting by Channel,KPI Target Setting by Channel,KPI Target Setting by Channel,29,채널별 KPI 목표 설정
crm,crm.aiHub.reviews.targetVsActuals,LATIN_LONG,Target Vs Actuals,Target Vs Actuals,Target Vs Actuals,17,목표 대비 실적
crm,crm.aiHub.reviews.team,LATIN_LONG,View by Team,View by Team,View by Team,12,팀별 보기
crm,crm.aiHub.reviews.title,LATIN_LONG,Email Marketing,Email Marketing,Email Marketing,15,이메일 마케팅
crm,crm.aiHub.reviews.totalAmt,LATIN_LONG,Total Gross,Total Gross,Total Gross,11,총 금액
crm,crm.aiHub.reviews.totalVisitors,LATIN_LONG,Total Visitors,Total Visitors,Total Visitors,14,총 방문자
crm,crm.aiHub.reviews.triggerType,LATIN_LONG,Trigger Type,Trigger Type,Trigger Type,12,트리거 유형
crm,crm.aiHub.reviews.txt_ActualPaid_9,LATIN_LONG,Txt_ Actual Paid_9,Txt_ Actual Paid_9,Txt_ Actual Paid_9,18,실제 지급액
crm,crm.aiHub.reviews.txt_AdCreative_13,LATIN_LONG,Txt_ Ad Creative_13,Txt_ Ad Creative_13,Txt_ Ad Creative_13,19,광고 크리에이티브
crm,crm.aiHub.reviews.txt_Channelper_15,LATIN_LONG,Txt_ Channelper_15,Txt_ Channelper_15,Txt_ Channelper_15,18,채널별
crm,crm.aiHub.reviews.txt_CreatorROI_11,LATIN_LONG,Txt_ Creator R O I_11,Txt_ Creator R O I_11,Txt_ Creator R O I_11,21,크리에이터 ROI
crm,crm.aiHub.reviews.txt_Difference_10,LATIN_LONG,Txt_ Difference_10,Txt_ Difference_10,Txt_ Difference_10,18,차액
crm,crm.aiHub.reviews.txt_Engagement_12,LATIN_LONG,Txt_ Engagement_12,Txt_ Engagement_12,Txt_ Engagement_12,18,참여도
crm,crm.aiHub.reviews.txt_Percontrac_8,LATIN_LONG,Txt_ Percontrac_8,Txt_ Percontrac_8,Txt_ Percontrac_8,17,계약당
crm,crm.aiHub.reviews.txt_ProductPag_14,LATIN_LONG,Txt_ Product Pag_14,Txt_ Product Pag_14,Txt_ Product Pag_14,19,상품 페이지
crm,crm.aiHub.reviews.txt_WhitelistA_4,LATIN_LONG,Txt_ Whitelist A_4,Txt_ Whitelist A_4,Txt_ Whitelist A_4,18,화이트리스트 A
crm,crm.aiHub.reviews.u_107,LATIN_LONG,Total Channels,Total Channels,Total Channels,14,전체 채널
crm,crm.aiHub.reviews.u_114,LATIN_LONG,Sum Total,Sum Total,Sum Total,9,합계
crm,crm.aiHub.reviews.u_81,LATIN_LONG,Action Recommendations,Action Recommendations,Action Recommendations,22,액션 추천
crm,crm.aiHub.reviews.u_84,LATIN_LONG,Engagement Rate,Engagement Rate,Engagement Rate,15,참여율
crm,crm.aiHub.reviews.u_86,LATIN_LONG,UGC Revenue,UGC Revenue,UGC Revenue,11,UGC 매출
crm,crm.aiHub.reviews.u_91,LATIN_LONG,Conversion Rate,Conversion Rate,Conversion Rate,15,전환율
crm,crm.aiHub.reviews.unitCount,LATIN_LONG, orders, orders, orders,7,주문
crm,crm.aiHub.reviews.unitItems,LATIN_LONG, orders, orders, orders,7,주문
crm,crm.aiHub.reviews.videoViews,LATIN_LONG,Video Views,Video Views,Video Views,11,동영상 조회 수
crm,crm.aiHub.reviews.webTraffic,LATIN_LONG,Web Traffic,Web Traffic,Web Traffic,11,웹 트래픽
crm,crm.aiHub.reviews.webTrafficDesc,LATIN_LONG,Web Traffic Desc,Web Traffic Desc,Web Traffic Desc,16,웹 트래픽 안내
