ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
crm,crm.aiHub.guideTabOverviewName,LATIN_LONG,Campaign Overview,Campaign Overview,Campaign Overview,17,
crm,crm.aiHub.guideTabRoiDesc,LATIN_LONG,Comprehensive ROI analysis.,Comprehensive ROI analysis.,Comprehensive ROI analysis.,27,
crm,crm.aiHub.guideTabRoiName,LATIN_LONG,ROI Analysis,ROI Analysis,ROI Analysis,12,
crm,crm.aiHub.heroSub,LATIN_LONG,Full platform real-time analysis → ROI-based AI recommendations → Budget registration → Approval → Card auto-execution,Full platform real-time analysis → ROI-based AI recommendations → Budget registration → Approval → Card auto-execution,Full platform real-time analysis → ROI-based AI recommendations → Budget registration → Approval → Card auto-execution,118,
crm,crm.aiHub.inDays5,LATIN_LONG,In Days5,In Days5,In Days5,8,
crm,crm.aiHub.journey.nodeTypes.instagram,LATIN_LONG,Instagram DM,Instagram DM,Instagram DM,12,
crm,crm.aiHub.journey.webhookUrl,LATIN_LONG,Webhook URL,Webhook URL,Webhook URL,11,
crm,crm.aiHub.journeyAutomation,LATIN_LONG,Journey Automation,Journey Automation,Journey Automation,18,
crm,crm.aiHub.journeyLink,LATIN_LONG,Journey Link,Journey Link,Journey Link,12,
crm,crm.aiHub.mobileNav.ariaLabel,LATIN_LONG,Aria Label,Aria Label,Aria Label,10,
crm,crm.aiHub.needCard,LATIN_LONG,Need Card,Need Card,Need Card,9,
crm,crm.aiHub.netProfit,LATIN_LONG,Net Profit,Net Profit,Net Profit,10,
crm,crm.aiHub.noCardAlert,LATIN_LONG,No Card Alert,No Card Alert,No Card Alert,13,
crm,crm.aiHub.noFeeData,LATIN_LONG,No fee data,No fee data,No fee data,11,
crm,crm.aiHub.omniChannel.groupOwnMall,LATIN_LONG,🏪 Own Mall / Others,🏪 Own Mall / Others,🏪 Own Mall / Others,20,
crm,crm.aiHub.omniChannel.invLastUpdate,LATIN_LONG,Last Update,Last Update,Last Update,11,
crm,crm.aiHub.omniChannel.invLowStock,LATIN_LONG,Low Stock,Low Stock,Low Stock,9,
crm,crm.aiHub.omniChannel.invOutOfStock,LATIN_LONG,Out of Stock,Out of Stock,Out of Stock,12,
crm,crm.aiHub.omniChannel.invTitle,LATIN_LONG,Real-time Inventory,Real-time Inventory,Real-time Inventory,19,
crm,crm.aiHub.omniChannel.invTotalProducts,LATIN_LONG,Total Products,Total Products,Total Products,14,
crm,crm.aiHub.omniChannel.ordBtnExport,LATIN_LONG,📥 Export,📥 Export,📥 Export,9,
crm,crm.aiHub.omniChannel.ordColOrderNo,LATIN_LONG,Order No,Order No,Order No,8,
crm,crm.aiHub.omniChannel.ordTitle,LATIN_LONG,Unified Order Management,Unified Order Management,Unified Order Management,24,
crm,crm.aiHub.omniChannel.ovAvgOrderValue,LATIN_LONG,Avg Order Value,Avg Order Value,Avg Order Value,15,
crm,crm.aiHub.omniChannel.ovChannelShare,LATIN_LONG,Revenue Share by Channel,Revenue Share by Channel,Revenue Share by Channel,24,
crm,crm.aiHub.omniChannel.ovRevenueByChannel,LATIN_LONG,Revenue Trend by Channel,Revenue Trend by Channel,Revenue Trend by Channel,24,
crm,crm.aiHub.omniChannel.ovTitle,LATIN_LONG,Unified Dashboard,Unified Dashboard,Unified Dashboard,17,
crm,crm.aiHub.omniChannel.prodAvgPrice,LATIN_LONG,Avg Price,Avg Price,Avg Price,9,
crm,crm.aiHub.omniChannel.prodBtnSync,LATIN_LONG,🔄 Sync All,🔄 Sync All,🔄 Sync All,11,
crm,crm.aiHub.omniChannel.prodChannelCoverage,LATIN_LONG,Channel Coverage,Channel Coverage,Channel Coverage,16,
crm,crm.aiHub.omniChannel.prodColLastSync,LATIN_LONG,Last Sync,Last Sync,Last Sync,9,
crm,crm.aiHub.omniChannel.prodColName,LATIN_LONG,Product Name,Product Name,Product Name,12,
crm,crm.aiHub.omniChannel.prodSyncStatus,LATIN_LONG,Sync Status,Sync Status,Sync Status,11,
crm,crm.aiHub.omniChannel.prodTitle,LATIN_LONG,Unified Product Management,Unified Product Management,Unified Product Management,26,
crm,crm.aiHub.omniChannel.prodTotalSKU,LATIN_LONG,Total SKUs,Total SKUs,Total SKUs,10,
crm,crm.aiHub.pendingCampaigns,LATIN_LONG,Pending Campaigns,Pending Campaigns,Pending Campaigns,17,
crm,crm.aiHub.readyToExec,LATIN_LONG,Ready To Exec,Ready To Exec,Ready To Exec,13,
crm,crm.aiHub.recBoostTitle,LATIN_LONG,Rec Boost Title,Rec Boost Title,Rec Boost Title,15,
crm,crm.aiHub.recLowStockTitle,LATIN_LONG,Rec Low Stock Title,Rec Low Stock Title,Rec Low Stock Title,19,
crm,crm.aiHub.recRebalanceTitle,LATIN_LONG,Rec Rebalance Title,Rec Rebalance Title,Rec Rebalance Title,19,
crm,crm.aiHub.recVipTitle,LATIN_LONG,Rec Vip Title,Rec Vip Title,Rec Vip Title,13,
crm,crm.aiHub.revenue,LATIN_LONG,Estimated Revenue,Estimated Revenue,Estimated Revenue,17,
crm,crm.aiHub.reviews.abGroupA,LATIN_LONG,Ab Group A,Ab Group A,Ab Group A,10,
crm,crm.aiHub.reviews.abGroupB,LATIN_LONG,Ab Group B,Ab Group B,Ab Group B,10,
crm,crm.aiHub.reviews.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,
crm,crm.aiHub.reviews.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,
crm,crm.aiHub.reviews.alertSuccess,LATIN_LONG,Alert Success,Alert Success,Alert Success,13,
crm,crm.aiHub.reviews.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,
crm,crm.aiHub.reviews.backToList,LATIN_LONG,Back To List,Back To List,Back To List,12,
crm,crm.aiHub.reviews.badgeOpProfit,LATIN_LONG,Badge Op Profit,Badge Op Profit,Badge Op Profit,15,
crm,crm.aiHub.reviews.badgeOrders,LATIN_LONG,Badge Orders,Badge Orders,Badge Orders,12,
crm,crm.aiHub.reviews.bannerDesc,LATIN_LONG,Banner Desc,Banner Desc,Banner Desc,11,
crm,crm.aiHub.reviews.bannerTitle,LATIN_LONG,Banner Title,Banner Title,Banner Title,12,
crm,crm.aiHub.reviews.birthday,LATIN_LONG,🎂 Birthday,🎂 Birthday,🎂 Birthday,11,
crm,crm.aiHub.reviews.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,
crm,crm.aiHub.reviews.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,
crm,crm.aiHub.reviews.btnLaunch,LATIN_LONG,Btn Launch,Btn Launch,Btn Launch,10,
crm,crm.aiHub.reviews.btnLaunching,LATIN_LONG,Btn Launching,Btn Launching,Btn Launching,13,
crm,crm.aiHub.reviews.btnRetry,LATIN_LONG,Btn Retry,Btn Retry,Btn Retry,9,
crm,crm.aiHub.reviews.btnReview,LATIN_LONG,Btn Review,Btn Review,Btn Review,10,
crm,crm.aiHub.reviews.btnSimulate,LATIN_LONG,Btn Simulate,Btn Simulate,Btn Simulate,12,
crm,crm.aiHub.reviews.budgetErr,LATIN_LONG,Budget Err,Budget Err,Budget Err,10,
crm,crm.aiHub.reviews.budgetLabel,LATIN_LONG,Budget Label,Budget Label,Budget Label,12,
crm,crm.aiHub.reviews.budgetSub,LATIN_LONG,Budget Sub,Budget Sub,Budget Sub,10,
crm,crm.aiHub.reviews.campName,LATIN_LONG,Campaign Name,Campaign Name,Campaign Name,13,
crm,crm.aiHub.reviews.cart_abandoned,LATIN_LONG,🛒 Cart Abandoned,🛒 Cart Abandoned,🛒 Cart Abandoned,17,
crm,crm.aiHub.reviews.catBeauty,LATIN_LONG,Cat Beauty,Cat Beauty,Cat Beauty,10,
crm,crm.aiHub.reviews.catFashion,LATIN_LONG,Cat Fashion,Cat Fashion,Cat Fashion,11,
crm,crm.aiHub.reviews.catFood,LATIN_LONG,Cat Food,Cat Food,Cat Food,8,
crm,crm.aiHub.reviews.catGeneral,LATIN_LONG,Cat General,Cat General,Cat General,11,
crm,crm.aiHub.reviews.catSoftware,LATIN_LONG,Cat Software,Cat Software,Cat Software,12,
crm,crm.aiHub.reviews.catTech,LATIN_LONG,Cat Tech,Cat Tech,Cat Tech,8,
crm,crm.aiHub.reviews.catTravel,LATIN_LONG,Cat Travel,Cat Travel,Cat Travel,10,
crm,crm.aiHub.reviews.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,
crm,crm.aiHub.reviews.chBlog,LATIN_LONG,Ch Blog,Ch Blog,Ch Blog,7,
crm,crm.aiHub.reviews.chCommunity,LATIN_LONG,Ch Community,Ch Community,Ch Community,12,
crm,crm.aiHub.reviews.checklist,LATIN_LONG,Key Action Items,Key Action Items,Key Action Items,16,
crm,crm.aiHub.reviews.chkCostPerf,LATIN_LONG,Cost vs Performance Check,Cost vs Performance Check,Cost vs Performance Check,25,
crm,crm.aiHub.reviews.chkEff,LATIN_LONG,Campaign Efficiency Check,Campaign Efficiency Check,Campaign Efficiency Check,25,
crm,crm.aiHub.reviews.chkImprove,LATIN_LONG,Identify Items for Improvement,Identify Items for Improvement,Identify Items for Improvement,30,
crm,crm.aiHub.reviews.chSearchAds,LATIN_LONG,Ch Search Ads,Ch Search Ads,Ch Search Ads,13,
crm,crm.aiHub.reviews.chSnsAds,LATIN_LONG,Ch Sns Ads,Ch Sns Ads,Ch Sns Ads,10,
crm,crm.aiHub.reviews.churn,LATIN_LONG,Final Churn Status,Final Churn Status,Final Churn Status,18,
crm,crm.aiHub.reviews.churned,LATIN_LONG,😴 Churn Risk Customer,😴 Churn Risk Customer,😴 Churn Risk Customer,22,
crm,crm.aiHub.reviews.claudeAiDesc,LATIN_LONG,Claude Ai Desc,Claude Ai Desc,Claude Ai Desc,14,
crm,crm.aiHub.reviews.claudeAiTitle,LATIN_LONG,Claude Ai Title,Claude Ai Title,Claude Ai Title,15,
crm,crm.aiHub.reviews.clickSelect,LATIN_LONG,Click Select,Click Select,Click Select,12,
crm,crm.aiHub.reviews.clickToEdit,LATIN_LONG,Click To Edit,Click To Edit,Click To Edit,13,
crm,crm.aiHub.reviews.communityAct,LATIN_LONG,Community Act,Community Act,Community Act,13,
crm,crm.aiHub.reviews.communityGrowth,LATIN_LONG,Community Growth,Community Growth,Community Growth,16,
crm,crm.aiHub.reviews.communityKpi,LATIN_LONG,Community Kpi,Community Kpi,Community Kpi,13,
crm,crm.aiHub.reviews.conditionEmailClicked,LATIN_LONG,Condition Email Clicked,Condition Email Clicked,Condition Email Clicked,23,
crm,crm.aiHub.reviews.conditionEmailOpened,LATIN_LONG,Condition Email Opened,Condition Email Opened,Condition Email Opened,22,
crm,crm.aiHub.reviews.conditionField,LATIN_LONG,Condition Field,Condition Field,Condition Field,15,
crm,crm.aiHub.reviews.conditionKakaoClicked,LATIN_LONG,Condition Kakao Clicked,Condition Kakao Clicked,Condition Kakao Clicked,23,
crm,crm.aiHub.reviews.conditionLineClicked,LATIN_LONG,LINE Clicks,LINE Clicks,LINE Clicks,11,
crm,crm.aiHub.reviews.conditionLtvGt,LATIN_LONG,Condition Ltv Gt,Condition Ltv Gt,Condition Ltv Gt,16,
crm,crm.aiHub.reviews.consentDate,LATIN_LONG,Consent Date,Consent Date,Consent Date,12,
crm,crm.aiHub.reviews.consentNow,LATIN_LONG,Consent Now,Consent Now,Consent Now,11,
crm,crm.aiHub.reviews.consentRate,LATIN_LONG,Consent Rate,Consent Rate,Consent Rate,12,
crm,crm.aiHub.reviews.contentEngage,LATIN_LONG,Content Engage,Content Engage,Content Engage,14,
crm,crm.aiHub.reviews.contentImpressions,LATIN_LONG,Content Impressions,Content Impressions,Content Impressions,19,
crm,crm.aiHub.reviews.contentInterest,LATIN_LONG,Content Interest,Content Interest,Content Interest,16,
crm,crm.aiHub.reviews.contentKpi,LATIN_LONG,Content Kpi,Content Kpi,Content Kpi,11,
crm,crm.aiHub.reviews.cookiePolicy,LATIN_LONG,Cookie Policy,Cookie Policy,Cookie Policy,13,
crm,crm.aiHub.reviews.copied,LATIN_LONG,Copied to clipboard,Copied to clipboard,Copied to clipboard,19,
crm,crm.aiHub.reviews.corporateCard,LATIN_LONG,Corporate Card,Corporate Card,Corporate Card,14,
crm,crm.aiHub.reviews.crmChurn,LATIN_LONG,Crm Churn,Crm Churn,Crm Churn,9,
crm,crm.aiHub.reviews.crmJourney,LATIN_LONG,Crm Journey,Crm Journey,Crm Journey,11,
crm,crm.aiHub.reviews.crmJourneyAction,LATIN_LONG,Crm Journey Action,Crm Journey Action,Crm Journey Action,18,
crm,crm.aiHub.reviews.crmVip,LATIN_LONG,Crm Vip,Crm Vip,Crm Vip,7,
crm,crm.aiHub.reviews.ctr,LATIN_LONG,Click-through Rate (CTR),Click-through Rate (CTR),Click-through Rate (CTR),24,
crm,crm.aiHub.reviews.currentConsentStatus,LATIN_LONG,Current Consent Status,Current Consent Status,Current Consent Status,22,
crm,crm.aiHub.reviews.currentMonth,LATIN_LONG,Current Month,Current Month,Current Month,13,
crm,crm.aiHub.reviews.date,LATIN_LONG,Date (Period),Date (Period),Date (Period),13,
crm,crm.aiHub.reviews.days,LATIN_LONG, days, days, days,5,
crm,crm.aiHub.reviews.delayTime,LATIN_LONG,Delay Time,Delay Time,Delay Time,10,
crm,crm.aiHub.reviews.deleteNode,LATIN_LONG,Delete Node,Delete Node,Delete Node,11,
crm,crm.aiHub.reviews.descBrandReach,LATIN_LONG,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,51,
crm,crm.aiHub.reviews.descCaptureIntent,LATIN_LONG,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,60,
crm,crm.aiHub.reviews.descConvRate,LATIN_LONG,Conversion Rate vs Target,Conversion Rate vs Target,Conversion Rate vs Target,25,
crm,crm.aiHub.reviews.descCpa,LATIN_LONG,Desc Cpa,Desc Cpa,Desc Cpa,8,
crm,crm.aiHub.reviews.descCpc,LATIN_LONG,Desc Cpc,Desc Cpc,Desc Cpc,8,
crm,crm.aiHub.reviews.descCtr,LATIN_LONG,Desc Ctr,Desc Ctr,Desc Ctr,8,
crm,crm.aiHub.reviews.descCustRel,LATIN_LONG,Secure customer loyalty through community activities,Secure customer loyalty through community activities,Secure customer loyalty through community activities,52,
crm,crm.aiHub.reviews.descInfoTrust,LATIN_LONG,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,57,
crm,crm.aiHub.reviews.descRoas,LATIN_LONG,Desc Roas,Desc Roas,Desc Roas,9,
crm,crm.aiHub.reviews.detail,LATIN_LONG,Detail View,Detail View,Detail View,11,
crm,crm.aiHub.reviews.editSettings,LATIN_LONG,Edit Settings,Edit Settings,Edit Settings,13,
crm,crm.aiHub.reviews.emailFrom,LATIN_LONG,Email From,Email From,Email From,10,
crm,crm.aiHub.reviews.emailSendSim,LATIN_LONG,Email Send Sim,Email Send Sim,Email Send Sim,14,
crm,crm.aiHub.reviews.emailSimulate,LATIN_LONG,Email Simulate,Email Simulate,Email Simulate,14,
crm,crm.aiHub.reviews.emailSubject,LATIN_LONG,Email Subject,Email Subject,Email Subject,13,
crm,crm.aiHub.reviews.emailSubjectPh,LATIN_LONG,Email Subject Ph,Email Subject Ph,Email Subject Ph,16,
crm,crm.aiHub.reviews.emailTestSend,LATIN_LONG,Email Test Send,Email Test Send,Email Test Send,15,
crm,crm.aiHub.reviews.estConv,LATIN_LONG,Est Conv,Est Conv,Est Conv,8,
crm,crm.aiHub.reviews.estRoas,LATIN_LONG,Estimated Blended ROAS,Estimated Blended ROAS,Estimated Blended ROAS,22,
crm,crm.aiHub.reviews.execLog,LATIN_LONG,Auto Execution Log,Auto Execution Log,Auto Execution Log,18,
crm,crm.aiHub.reviews.expRoas,LATIN_LONG,Exp Roas,Exp Roas,Exp Roas,8,
crm,crm.aiHub.reviews.filterHigh,LATIN_LONG,Filter High,Filter High,Filter High,11,
crm,crm.aiHub.reviews.filterLow,LATIN_LONG,Filter Low,Filter Low,Filter Low,10,
crm,crm.aiHub.reviews.filterMed,LATIN_LONG,Filter Med,Filter Med,Filter Med,10,
crm,crm.aiHub.reviews.hintConvRate,LATIN_LONG,Hint Conv Rate,Hint Conv Rate,Hint Conv Rate,14,
crm,crm.aiHub.reviews.hintCpa,LATIN_LONG,Hint Cpa,Hint Cpa,Hint Cpa,8,
crm,crm.aiHub.reviews.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,
crm,crm.aiHub.reviews.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,
crm,crm.aiHub.reviews.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,
crm,crm.aiHub.reviews.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,
crm,crm.aiHub.reviews.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,
crm,crm.aiHub.reviews.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,
crm,crm.aiHub.reviews.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,
crm,crm.aiHub.reviews.kakaoAlimtalk,LATIN_LONG,Kakao Alimtalk,Kakao Alimtalk,Kakao Alimtalk,14,
crm,crm.aiHub.reviews.kakaoFriendtalk,LATIN_LONG,Kakao Friendtalk,Kakao Friendtalk,Kakao Friendtalk,16,
crm,crm.aiHub.reviews.kakaoGuild,LATIN_LONG,Kakao Guild,Kakao Guild,Kakao Guild,11,
crm,crm.aiHub.reviews.kakaoMsgType,LATIN_LONG,Kakao Msg Type,Kakao Msg Type,Kakao Msg Type,14,
crm,crm.aiHub.reviews.kakaoSendSim,LATIN_LONG,Kakao Send Sim,Kakao Send Sim,Kakao Send Sim,14,
crm,crm.aiHub.reviews.kakaoTemplate,LATIN_LONG,Kakao Template,Kakao Template,Kakao Template,14,
crm,crm.aiHub.reviews.kakaoTest,LATIN_LONG,Kakao Test,Kakao Test,Kakao Test,10,
crm,crm.aiHub.reviews.launchSub,LATIN_LONG,Launch Sub,Launch Sub,Launch Sub,10,
crm,crm.aiHub.reviews.launchTitle,LATIN_LONG,Launch Title,Launch Title,Launch Title,12,
crm,crm.aiHub.reviews.lblCpaFull,LATIN_LONG,Lbl Cpa Full,Lbl Cpa Full,Lbl Cpa Full,12,
crm,crm.aiHub.reviews.lblCpcFull,LATIN_LONG,Lbl Cpc Full,Lbl Cpc Full,Lbl Cpc Full,12,
crm,crm.aiHub.reviews.lblCtrFull,LATIN_LONG,Lbl Ctr Full,Lbl Ctr Full,Lbl Ctr Full,12,
crm,crm.aiHub.reviews.lblRoasFull,LATIN_LONG,Lbl Roas Full,Lbl Roas Full,Lbl Roas Full,13,
crm,crm.aiHub.reviews.lineMsgType,LATIN_LONG,Line Msg Type,Line Msg Type,Line Msg Type,13,
crm,crm.aiHub.reviews.lineSendSim,LATIN_LONG,Line Send Sim,Line Send Sim,Line Send Sim,13,
crm,crm.aiHub.reviews.lineSimulate,LATIN_LONG,Line Simulate,Line Simulate,Line Simulate,13,
crm,crm.aiHub.reviews.lineTemplate,LATIN_LONG,Line Template,Line Template,Line Template,13,
crm,crm.aiHub.reviews.lineTestSend,LATIN_LONG,Line Test Send,Line Test Send,Line Test Send,14,
crm,crm.aiHub.reviews.liveDB,LATIN_LONG,Live D B,Live D B,Live D B,8,
crm,crm.aiHub.reviews.mainTitle,LATIN_LONG,Main Title,Main Title,Main Title,10,
crm,crm.aiHub.reviews.mixSub,LATIN_LONG,Mix Sub,Mix Sub,Mix Sub,7,
crm,crm.aiHub.reviews.mixTitle,LATIN_LONG,AI Media Mix Recommendation,AI Media Mix Recommendation,AI Media Mix Recommendation,27,
crm,crm.aiHub.reviews.mktBudgetAction,LATIN_LONG,Mkt Budget Action,Mkt Budget Action,Mkt Budget Action,17,
crm,crm.aiHub.reviews.mktHighRoas,LATIN_LONG,Mkt High Roas,Mkt High Roas,Mkt High Roas,13,
crm,crm.aiHub.reviews.mktHighRoasSub,LATIN_LONG,Mkt High Roas Sub,Mkt High Roas Sub,Mkt High Roas Sub,17,
crm,crm.aiHub.reviews.mktHubAction,LATIN_LONG,Mkt Hub Action,Mkt Hub Action,Mkt Hub Action,14,
crm,crm.aiHub.reviews.mktLowRoas,LATIN_LONG,Mkt Low Roas,Mkt Low Roas,Mkt Low Roas,12,
crm,crm.aiHub.reviews.mktOptimizeNow,LATIN_LONG,Mkt Optimize Now,Mkt Optimize Now,Mkt Optimize Now,16,
crm,crm.aiHub.reviews.mktRulesActive,LATIN_LONG,Mkt Rules Active,Mkt Rules Active,Mkt Rules Active,16,
crm,crm.aiHub.reviews.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,
crm,crm.aiHub.reviews.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,
crm,crm.aiHub.reviews.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,
crm,crm.aiHub.reviews.naverCafe,LATIN_LONG,Naver Cafe,Naver Cafe,Naver Cafe,10,
crm,crm.aiHub.reviews.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,
crm,crm.aiHub.reviews.nextPurchase,LATIN_LONG,Next Purchase,Next Purchase,Next Purchase,13,
crm,crm.aiHub.reviews.noConsentInfo,LATIN_LONG,No Consent Info,No Consent Info,No Consent Info,15,
crm,crm.aiHub.reviews.noData,LATIN_LONG,No Data Available,No Data Available,No Data Available,17,
crm,crm.aiHub.reviews.nodeConfig,LATIN_LONG,Node Config,Node Config,Node Config,11,
crm,crm.aiHub.reviews.nodeName,LATIN_LONG,Node Name,Node Name,Node Name,9,
crm,crm.aiHub.reviews.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,
crm,crm.aiHub.reviews.notConsented,LATIN_LONG,Not Consented,Not Consented,Not Consented,13,
crm,crm.aiHub.reviews.orderId,LATIN_LONG,Order ID,Order ID,Order ID,8,
crm,crm.aiHub.reviews.ordersAiRun,LATIN_LONG,Orders Ai Run,Orders Ai Run,Orders Ai Run,13,
crm,crm.aiHub.reviews.ordersAiSub,LATIN_LONG,Orders Ai Sub,Orders Ai Sub,Orders Ai Sub,13,
crm,crm.aiHub.reviews.ordersCampaignAction,LATIN_LONG,Orders Campaign Action,Orders Campaign Action,Orders Campaign Action,22,
crm,crm.aiHub.reviews.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,
crm,crm.aiHub.reviews.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,
crm,crm.aiHub.reviews.panelSub,LATIN_LONG,Panel Sub,Panel Sub,Panel Sub,9,
crm,crm.aiHub.reviews.panelTitle,LATIN_LONG,Panel Title,Panel Title,Panel Title,11,
crm,crm.aiHub.reviews.payMethod,LATIN_LONG,Pay Method,Pay Method,Pay Method,10,
crm,crm.aiHub.reviews.period,LATIN_LONG,Analysis Period,Analysis Period,Analysis Period,15,
crm,crm.aiHub.reviews.platformStats,LATIN_LONG,Platform Stats,Platform Stats,Platform Stats,14,
crm,crm.aiHub.reviews.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,
crm,crm.aiHub.reviews.policyNote1,LATIN_LONG,Policy Note1,Policy Note1,Policy Note1,12,
crm,crm.aiHub.reviews.policyNote2,LATIN_LONG,Policy Note2,Policy Note2,Policy Note2,12,
crm,crm.aiHub.reviews.policyNote3,LATIN_LONG,Policy Note3,Policy Note3,Policy Note3,12,
crm,crm.aiHub.reviews.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,
crm,crm.aiHub.reviews.privacyPolicy,LATIN_LONG,Privacy Policy,Privacy Policy,Privacy Policy,14,
crm,crm.aiHub.reviews.prob30,LATIN_LONG,30-day Churn Probability,30-day Churn Probability,30-day Churn Probability,24,
crm,crm.aiHub.reviews.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,
crm,crm.aiHub.reviews.qBudget,LATIN_LONG,Q Budget,Q Budget,Q Budget,8,
crm,crm.aiHub.reviews.recentTriggers,LATIN_LONG,Recent Triggers,Recent Triggers,Recent Triggers,15,
crm,crm.aiHub.reviews.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,
crm,crm.aiHub.reviews.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,
crm,crm.aiHub.reviews.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,
crm,crm.aiHub.reviews.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,
crm,crm.aiHub.reviews.savePref,LATIN_LONG,Save Pref,Save Pref,Save Pref,9,
crm,crm.aiHub.reviews.searchPlaceholder,LATIN_LONG,Search product/SKU...,Search product/SKU...,Search product/SKU...,21,
crm,crm.aiHub.reviews.searchTraffic,LATIN_LONG,Search Traffic,Search Traffic,Search Traffic,14,
crm,crm.aiHub.reviews.segment_entered,LATIN_LONG,📌 Segment Entry,📌 Segment Entry,📌 Segment Entry,16,
crm,crm.aiHub.reviews.selectedGoals,LATIN_LONG,Selected Goals,Selected Goals,Selected Goals,14,
crm,crm.aiHub.reviews.seoImpact,LATIN_LONG,Seo Impact,Seo Impact,Seo Impact,10,
crm,crm.aiHub.reviews.signup,LATIN_LONG,🌱 New Signup,🌱 New Signup,🌱 New Signup,13,
crm,crm.aiHub.reviews.siteTraffic,LATIN_LONG,Site Traffic,Site Traffic,Site Traffic,12,
crm,crm.aiHub.reviews.snsKpiByChannel,LATIN_LONG,Sns Kpi By Channel,Sns Kpi By Channel,Sns Kpi By Channel,18,
crm,crm.aiHub.reviews.snsKpiOverview,LATIN_LONG,Sns Kpi Overview,Sns Kpi Overview,Sns Kpi Overview,16,
